customer_id
171622313
171593760
171640170
171650563
171577068
171583103
171619402
171655318
171612658
171594996
171649908
171545034
171618630
171543651
171557730
171618805
171626591
171584199
171582504
171620931
171633705
171544736
171552228
171536550
171580008
171576989
171656706
171622489
171652492
171652846
171631932
171565135
171607942
171545650
171636627
171575310
171570127
171553556
171599593
171619295
171651504
171587603
171626337
171561506
171593467
171571551
171547873
171562720
171641819
171656626
171639683
171603582
171597848
171550781
171627775
171585176
171617156
171546300
171652036
171632007
171654071
171569504
171639445
171586309
171641804
171574992
171650370
171624639
171542252
171573511
171625746
171643444
171657505
171564681
171649812
171563742
171565420
171647139
171582007
171543892
171574227
171575808
171600064
171645520
171541369
171659021
171590164
171600639
171625293
171572725
171614875
171556661
171550991
171576034
171549252
171628011
171555773
171592667
171650908
171549496
171569114
171596859
171622688
171536809
171536292
171587951
171555977
171588685
171552183
171611348
171653090
171578040
171593939
171624337
171590865
171584128
171564482
171562389
171547849
171652900
171540188
171565589
171633503
171657512
171562137
171645461
171638589
171640314
171562192
171610067
171547818
171586780
171623329
171608923
171557006
171647903
171589752
171603302
171564124
171595795
171581265
171591736
171578728
171643652
171658141
171634220
171553035
171654395
171620233
171599589
171539518
171605814
171559405
171653093
171604059
171559157
171575577
171642079
171566569
171563320
171650569
171546404
171658991
171575236
171648942
171621017
171612308
171619917
171555302
171627661
171541862
171563413
171592938
171561825
171546414
171577665
171538950
171598758
171623117
171614317
171651001
171622928
171636828
171597966
171540313
171547229
171640229
171586704
171547699
171617001
171647887
171597653
171636009
171612554
171625808
171650196
171560808
171571214
171609422
171573454
171598700
171538945
171616232
171602568
171547529
171641260
171644635
171608435
171652909
171620615
171568627
171625081
171637968
171642541
171579255
171652976
171565389
171556393
171571305
171554059
171629516
171563562
171574086
171621191
171635968
171576631
171625509
171617976
171660291
171562921
171587081
171565595
171623852
171585631
171603611
171606875
171573211
171567723
171572138
171658462
171571703
171611650
171611098
171567352
171628463
171639653
171649404
171645581
171559464
171556170
171596445
171557894
171596381
171614251
171651316
171654449
171566582
171598989
171550279
171607060
171637252
171556099
171559415
171566470
171635906
171629532
171634872
171589967
171593914
171577790
171540764
171567102
171566956
171659363
171568232
171610996
171635025
171623034
171659925
171591505
171561698
171571948
171576761
171622151
171604325
171605597
171537635
171547660
171554898
171581471
171589104
171614981
171614649
171583096
171654738
171622722
171584295
171570682
171627163
171645219
171596490
171648754
171569704
171638545
171567029
171601722
171614481
171613279
171608527
171617493
171568054
171581783
171570555
171645366
171560465
171586543
171593833
171630824
171623924
171578489
171659819
171632159
171651485
171557966
171607098
171542074
171603163
171553850
171544624
171635802
171551346
171644810
171582364
171589797
171612720
171577442
171592113
171584610
171579983
171647886
171576617
171620947
171592326
171621092
171642862
171572643
171625806
171554117
171651161
171649407
171653413
171617779
171588285
171553302
171652927
171609595
171595242
171577958
171622964
171566078
171602800
171573770
171548723
171540406
171593045
171612944
171545867
171659277
171657252
171548743
171539980
171547719
171587565
171592861
171597399
171548174
171613175
171585279
171608216
171567144
171564072
171546468
171637912
171624621
171644815
171560028
171610490
171607299
171618401
171540861
171641567
171543411
171569760
171610418
171613754
171543671
171638787
171639604
171568726
171578480
171563883
171568004
171650719
171627452
171636418
171645221
171599818
171640569
171580560
171557293
171539471
171610818
171611977
171554894
171569931
171626369
171600406
171579437
171625860
171589343
171645504
171657556
171574661
171651838
171538129
171597226
171583753
171592078
171630420
171643433
171582365
171542297
171648329
171613785
171576516
171654664
171596205
171572084
171641735
171580850
171564530
171535637
171540446
171582334
171539743
171558252
171651539
171594218
171626318
171583513
171626174
171566196
171546356
171595945
171616626
171630469
171597513
171557835
171630660
171630373
171550714
171640987
171600405
171641319
171653771
171643501
171562223
171537399
171642386
171600937
171597880
171560413
171620231
171611954
171601275
171638192
171598578
171629092
171580338
171591238
171615495
171639697
171573164
171600235
171584915
171607457
171579623
171567524
171571121
171563209
171578808
171555694
171637489
171603739
171613428
171651152
171590115
171634951
171595304
171652530
171577101
171544044
171555056
171549855
171564644
171592423
171618645
171633888
171651039
171564245
171566253
171602281
171590175
171547578
171627858
171594241
171545225
171640469
171600575
171547971
171641844
171619661
171577029
171629290
171565515
171565989
171544812
171562713
171549008
171593203
171596287
171594546
171584160
171560293
171564746
171615314
171568030
171645774
171583744
171638270
171631407
171656375
171565203
171631682
171568791
171651840
171659887
171550800
171563795
171647795
171658306
171619170
171557883
171604341
171599451
171623756
171569634
171648279
171587229
171563373
171561763
171623908
171653598
171544026
171573231
171614956
171619915
171580221
171638534
171638098
171593887
171567771
171546855
171546454
171566547
171645702
171633317
171538611
171596567
171564229
171539767
171637249
171568047
171641204
171586217
171579993
171540896
171655467
171580827
171594616
171614778
171539258
171572249
171541314
171580389
171557337
171648173
171637688
171564514
171575949
171536693
171601987
171639513
171553957
171550803
171550798
171600268
171552338
171584087
171655647
171601525
171548428
171633188
171601449
171567981
171581163
171573007
171631625
171535877
171585793
171643041
